StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,Q2,Q3,Q4,Q2,Q3,Q4,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q6_5_TEXT,Q7,Q8,Q8_4_TEXT,ConditionAssigned
2024-03-11 13:52:13,2024-03-11 13:53:54,IP Address,172.218.167.41,100,101,True,2024-03-11 13:53:55,R_2PoiGVK6i0A7nXK,,,,,49.2584,-123.1456,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Slightly surprising,Slightly likely,Slightly unlikely,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-11 14:15:29,2024-03-11 14:16:17,IP Address,128.189.194.4,100,47,True,2024-03-11 14:16:17,R_115ZRxEeXjRsoOx,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Extremely unlikely,Extremely unlikely,Students,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-11 21:32:41,2024-03-11 21:34:12,IP Address,128.189.94.8,100,91,True,2024-03-11 21:34:13,R_2JDSmJckpIdxNZW,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Moderately unlikely,Slightly likely,,,,Students,,Woman,,20,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-11 21:38:27,2024-03-11 21:40:23,IP Address,207.6.235.136,100,115,True,2024-03-11 21:40:24,R_7KBE0L3VWqFmRPH,,,,,49.2824,-123.0399,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Neither surprising nor unsurprising,Slightly unlikely,Moderately unlikely,Not Affiliated,,Man,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-11 21:38:19,2024-03-11 21:40:48,IP Address,208.98.223.53,100,148,True,2024-03-11 21:40:48,R_1M4DT8KBR2JACef,,,,,53.5565,-113.484,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Extremely unsurprising,Moderately unlikely,Extremely unlikely,,,,,,,Not Affiliated,,Man,,24,Other (Specify),Not being someone who would always forget to bring a cup/ didn't order so much for delivery,Gain
2024-03-12 00:47:27,2024-03-12 00:51:24,IP Address,96.49.44.54,100,236,True,2024-03-12 00:51:25,R_10qJnBf326dwLgR,,,,,49.2155,-123.1427,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly unsurprising,Neither likely nor unlikely,Moderately unlikely,,,,,,,Not Affiliated,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Gain
2024-03-12 06:55:37,2024-03-12 06:57:43,IP Address,108.180.191.48,100,125,True,2024-03-12 06:57:44,R_1CPdoKZcUepogMG,,,,,49.2185,-123.034,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Extremely surprising,Slightly unlikely,Moderately unlikely,,,,Students,,Man,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-12 11:17:07,2024-03-12 11:18:10,IP Address,108.172.110.48,100,62,True,2024-03-12 11:18:10,R_39yPUjZyOKkQzzr,,,,,49.2624,-123.1604,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Extremely unsurprising,Extremely unlikely,Extremely unlikely,Students,,Man,,22,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-12 11:40:19,2024-03-12 11:41:06,IP Address,62.99.145.238,100,47,True,2024-03-12 11:41:07,R_2t9lKbqtsLOTTHn,,,,,47.5526,14.3378,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Moderately unsurprising,Moderately unlikely,Neither likely nor unlikely,,,,,,,Students,,Man,,21,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Gain
2024-03-12 12:09:43,2024-03-12 12:11:32,IP Address,109.144.25.94,100,109,True,2024-03-12 12:11:33,R_4fl0mBO2DJdAypf,,,,,51.5074,-0.1196,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Neither surprising nor unsurprising,Moderately unlikely,Slightly likely,Students,,Woman,,21,"Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-12 12:32:16,2024-03-12 12:33:10,IP Address,72.143.218.60,100,53,True,2024-03-12 12:33:10,R_1pmNHgxgDC0Uc79,,,,,49.2824,-123.0399,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Slightly likely,Slightly likely,,,,Students,,Man,,22,"Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Loss
2024-03-12 12:56:07,2024-03-12 12:57:00,IP Address,209.52.88.166,100,52,True,2024-03-12 12:57:00,R_1njVZ4LfzDpKQhj,,,,,49.2301,-123.0869,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Slightly unlikely,Slightly unlikely,,,,Students,,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Loss
2024-03-12 13:53:01,2024-03-12 13:54:21,IP Address,207.23.185.84,100,79,True,2024-03-12 13:54:22,R_11AGukIXLIB9BsU,,,,,49.2372,-123.037,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Moderately unsurprising,Slightly likely,Extremely unlikely,Not Affiliated,,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Control
2024-03-12 14:02:00,2024-03-12 14:02:54,IP Address,70.66.255.23,100,53,True,2024-03-12 14:02:54,R_7aFKemFfIMcrU9b,,,,,48.4808,-123.3165,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Slightly surprising,Extremely likely,Slightly likely,,,,,,,Not Affiliated,,Woman,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day)",,Gain
2024-03-12 14:29:50,2024-03-12 14:31:48,IP Address,154.5.31.111,100,117,True,2024-03-12 14:31:49,R_1EkKLsSvHn0eCNr,,,,,49.2556,-123.062,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,,,,Neither surprising nor unsurprising,Slightly likely,Moderately unlikely,Students,,Man,,21,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup)",,Control
2024-03-12 14:58:37,2024-03-12 14:59:42,IP Address,154.5.218.68,100,64,True,2024-03-12 14:59:43,R_7eeHvGlK0BTRTA4,,,,,49.2584,-123.1456,anonymous,EN,I consent to participate in this study and will continue to the experiment.,,,,Moderately unsurprising,Moderately unlikely,Moderately unlikely,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug)",,Loss
2024-03-12 15:10:36,2024-03-12 15:13:13,IP Address,128.189.202.124,100,156,True,2024-03-12 15:13:13,R_7QLNYfGmypHlEHf,,,,,49.4645,-122.84,anonymous,EN,I consent to participate in this study and will continue to the experiment.,Extremely unsurprising,Slightly unlikely,Extremely unlikely,,,,,,,Students,,Man,,22,"Learning about the environmental consequences associated with single-use cups (i.e,. pollution, cups used per day),Learning about the financial implications of using single-use cups (i.e., cost per cup),Preferences for alternatives of single-use cup (i.e., I prefer to use my own mug),Other (Specify)",More convenience for using personal mugs (ex. getting your mug washed at the cafe),Gain
